X.1,id,X,Y,구,동,예측,대여,반납
333,273120,956600,1952649,종로구,종로5·6가동,77.13778245,37.94626221,39.19152024
334,273754,956650,1952599,종로구,종로5·6가동,88.45571754,42.29058177,46.16513577
335,274387,956700,1952599,종로구,창신2동,89.01134686,43.64678641,45.36456045
336,270583,956400,1952899,종로구,종로5·6가동,55.62213848,31.59149041,24.03064807
337,263622,955850,1952799,종로구,종로5·6가동,74.01987776,38.37276759,35.64711017
338,263623,955850,1952749,종로구,종로5·6가동,71.35820116,35.33969137,36.01850979
339,265522,956000,1952749,종로구,종로5·6가동,74.45077245,40.78606665,33.66470581
340,265526,956000,1952549,종로구,종로5·6가동,75.36847264,39.3785593,35.98991334
341,262984,955800,1953049,종로구,이화동,76.25815216,38.64009982,37.61805234
342,266158,956050,1952599,종로구,종로5·6가동,74.94460513,38.76852601,36.17607912
343,268681,956250,1953049,종로구,종로5·6가동,59.22451075,29.67366756,29.55084319
344,269949,956350,1952949,종로구,종로5·6가동,55.32774128,30.4532141,24.87452719
345,267425,956150,1952549,종로구,종로5·6가동,67.01374139,32.78525667,34.22848472
346,269324,956300,1952549,종로구,종로5·6가동,66.82863164,33.57740629,33.25122535
347,269950,956350,1952899,종로구,종로5·6가동,58.92466759,34.03207644,24.89259115
348,269952,956350,1952799,종로구,종로5·6가동,60.36404874,33.21092872,27.15312002
349,270585,956400,1952799,종로구,종로5·6가동,61.88171151,34.01644306,27.86526845
350,270586,956400,1952749,종로구,종로5·6가동,61.71388957,34.14362336,27.57026621
351,270587,956400,1952699,종로구,종로5·6가동,63.70886651,31.57173631,32.13713021
352,270588,956400,1952649,종로구,종로5·6가동,62.39876074,28.12968672,34.26907403
353,271218,956450,1952799,종로구,종로5·6가동,59.50743822,30.16558259,29.34185563
354,271221,956450,1952649,종로구,종로5·6가동,61.13678753,28.86638132,32.27040621
355,271222,956450,1952599,종로구,종로5·6가동,66.20980368,29.60200677,36.60779691
356,271853,956500,1952699,종로구,종로5·6가동,78.99593171,32.70601835,46.28991336
357,272487,956550,1952649,종로구,종로5·6가동,71.54298197,34.66879899,36.87418299
358,272489,956550,1952549,종로구,종로5·6가동,72.882176,36.21548211,36.66669389
359,273121,956600,1952599,종로구,종로5·6가동,75.03655718,39.11160495,35.92495223
360,273122,956600,1952549,종로구,종로5·6가동,83.12896294,40.49428517,42.63467777
361,264894,955950,1952499,종로구,종로5·6가동,83.26743551,42.41539518,40.85204033
362,265527,956000,1952499,종로구,종로5·6가동,79.2037709,42.5247096,36.6790613
363,265528,956000,1952449,종로구,종로5·6가동,79.78976439,41.5910504,38.19871399
364,265529,956000,1952399,종로구,종로5·6가동,83.62563883,41.21837803,42.4072608
365,266161,956050,1952449,종로구,종로5·6가동,81.66844187,42.663263,39.00517887
366,266162,956050,1952399,종로구,종로5·6가동,81.97714831,42.04690241,39.9302459
367,266793,956100,1952499,종로구,종로5·6가동,66.69747054,36.99532308,29.70214746
368,266795,956100,1952399,종로구,종로5·6가동,86.42049032,46.26914624,40.15134408
369,267426,956150,1952499,종로구,종로5·6가동,68.38861534,34.73562835,33.65298699
370,267428,956150,1952399,종로구,종로5·6가동,83.68743284,43.06806987,40.61936297
371,268059,956200,1952499,종로구,종로5·6가동,68.47774771,35.22994435,33.24780336
372,268061,956200,1952399,종로구,종로5·6가동,79.35192314,42.80894634,36.5429768
373,268694,956250,1952399,종로구,종로5·6가동,73.71041359,39.1682439,34.54216969
374,269325,956300,1952499,종로구,종로5·6가동,63.61498841,29.54522291,34.0697655
375,269327,956300,1952399,종로구,종로5·6가동,71.97319498,34.9106751,37.06251987
376,269960,956350,1952399,종로구,종로5·6가동,83.6409485,40.12600127,43.51494723
377,270593,956400,1952399,종로구,종로5·6가동,77.58054351,34.04421176,43.53633175
378,271224,956450,1952499,종로구,종로5·6가동,65.85530209,32.02443659,33.8308655
379,271225,956450,1952449,종로구,종로5·6가동,72.27489477,35.12779898,37.14709579
380,271226,956450,1952399,종로구,종로5·6가동,86.29995756,42.52420188,43.77575568
381,271857,956500,1952499,종로구,종로5·6가동,73.89510788,39.11154736,34.78356052
382,271859,956500,1952399,종로구,종로5·6가동,90.84772606,41.5134521,49.33427397
383,272490,956550,1952499,종로구,종로5·6가동,79.7927211,42.00017515,37.79254596
384,272492,956550,1952399,종로구,종로5·6가동,96.6673445,44.83178605,51.83555845
385,273123,956600,1952499,종로구,종로5·6가동,92.89925866,52.4165659,40.48269276
386,273125,956600,1952399,종로구,종로5·6가동,104.1250027,48.04463461,56.0803681
387,273756,956650,1952499,종로구,종로5·6가동,101.8732702,51.71815218,50.15511797
388,267415,956150,1953049,종로구,종로5·6가동,79.83124596,41.77127926,38.0599667
389,268048,956200,1953049,종로구,종로5·6가동,59.8411656,30.95648115,28.88468446
390,266141,956050,1953449,종로구,이화동,98.89214504,50.36431842,48.52782662
391,266142,956050,1953399,종로구,이화동,86.2239306,44.09354814,42.13038246
392,266143,956050,1953349,종로구,이화동,86.51674486,44.66902488,41.84771999
393,266144,956050,1953299,종로구,이화동,85.45852626,47.4318495,38.02667676
394,266145,956050,1953249,종로구,이화동,88.80451673,46.14523604,42.65928069
395,267414,956150,1953099,종로구,이화동,75.25691411,40.81670602,34.4402081
396,268047,956200,1953099,종로구,이화동,65.04232616,32.59687732,32.44544884
397,268680,956250,1953099,종로구,이화동,63.34160909,33.71472481,29.62688428
398,266134,956050,1953799,종로구,이화동,105.5831849,56.45089914,49.13228572
399,266135,956050,1953749,종로구,이화동,94.46407744,51.54480279,42.91927465
400,266137,956050,1953649,종로구,이화동,92.98444059,48.42835594,44.55608465
401,266138,956050,1953599,종로구,이화동,98.77841338,51.57116979,47.20724359
402,266139,956050,1953549,종로구,이화동,95.68105182,49.90004618,45.78100564
403,263616,955850,1953099,종로구,이화동,80.3188967,41.93304835,38.38584835
404,264249,955900,1953099,종로구,이화동,81.09994402,42.34744335,38.75250068
405,264882,955950,1953099,종로구,이화동,80.75684606,43.03327149,37.72357457
406,265515,956000,1953099,종로구,이화동,83.68759735,41.80371846,41.88387889
407,280709,957200,1952999,종로구,창신1동,70.25397186,35.25571909,34.99825277
408,280712,957200,1952849,종로구,창신1동,108.570568,50.71197792,57.85859012
409,278816,957050,1952699,종로구,창신1동,102.9105109,47.15588589,55.75462496
410,279449,957100,1952699,종로구,창신1동,103.6359302,52.54208013,51.09385011
411,280081,957150,1952749,종로구,창신1동,108.9887457,53.9024745,55.08627117
412,280713,957200,1952799,종로구,창신1동,120.2531893,57.12603355,63.12715576
413,280714,957200,1952749,종로구,창신1동,107.742909,55.88126396,51.86164499
414,280708,957200,1953049,종로구,창신1동,66.51392087,32.79720618,33.71671469
415,280706,957200,1953149,종로구,숭인1동,60.84078281,29.41843741,31.4223454
416,280707,957200,1953099,종로구,숭인1동,56.76752196,28.67683521,28.09068675
417,276286,956850,1952599,종로구,창신1동,102.763339,51.76148983,51.0018492
418,276919,956900,1952599,종로구,창신1동,102.802312,55.12836376,47.67394824
419,277552,956950,1952599,종로구,창신1동,99.63558999,49.85949138,49.7760986
420,278184,957000,1952649,종로구,창신1동,103.6720795,49.26709964,54.40497986
421,278817,957050,1952649,종로구,창신1동,95.48793959,42.95020986,52.53772973
422,275024,956750,1952399,종로구,창신1동,105.2662445,46.94321713,58.32302737
423,275657,956800,1952399,종로구,창신1동,102.6499339,44.98015176,57.66978214
424,276290,956850,1952399,종로구,창신1동,97.08083762,38.98774144,58.09309617
425,276923,956900,1952399,종로구,창신1동,97.04626755,38.69132499,58.35494256
426,277556,956950,1952399,종로구,창신1동,97.7258464,41.30345665,56.42238974
427,278189,957000,1952399,종로구,창신1동,97.1704386,44.25150794,52.91893066
428,278822,957050,1952399,종로구,창신1동,96.26795342,45.01172351,51.25622991
429,279455,957100,1952399,종로구,창신1동,93.27155531,45.9187323,47.35282301
430,280082,957150,1952699,종로구,창신1동,108.8963778,51.5631008,57.33327698
431,280088,957150,1952399,종로구,창신1동,91.06954899,44.3003968,46.76915219
432,280715,957200,1952699,종로구,창신1동,109.4405702,57.16487866,52.27569152
433,280716,957200,1952649,종로구,창신1동,101.7431848,53.86590346,47.87728134
434,280721,957200,1952399,종로구,창신1동,95.74529499,45.01548082,50.72981418
435,281352,957250,1952499,종로구,창신1동,95.17435106,47.29020795,47.88414311
436,281353,957250,1952449,종로구,창신1동,95.27821414,46.34101057,48.93720357
437,281354,957250,1952399,종로구,창신1동,95.30679091,44.70307111,50.6037198
438,282619,957350,1952449,종로구,창신1동,90.36556082,44.11833565,46.24722517
439,283252,957400,1952449,종로구,창신1동,88.66602411,43.6555351,45.01048901
440,283884,957450,1952499,종로구,창신1동,92.53108789,42.5034723,50.02761559
441,284517,957500,1952499,종로구,숭인2동,95.20169621,45.08036591,50.12133029
442,274386,956700,1952649,종로구,창신2동,89.25103369,44.60684246,44.64419123
443,276918,956900,1952649,종로구,창신1동,91.94296341,46.91470285,45.02826057
444,277551,956950,1952649,종로구,창신1동,98.94734885,48.0462327,50.90111615
445,280702,957200,1953349,종로구,숭인1동,56.18096467,30.3140692,25.86689547
446,280703,957200,1953299,종로구,숭인1동,55.75236154,32.05197849,23.70038305
447,283245,957400,1952799,종로구,숭인1동,100.1088684,51.59788478,48.51098363
448,283877,957450,1952849,종로구,숭인1동,79.29903839,39.74821975,39.55081864
449,283878,957450,1952799,종로구,숭인1동,99.03713339,49.05182415,49.98530924
450,284510,957500,1952849,종로구,숭인1동,81.49211227,41.89828851,39.59382376
451,281341,957250,1953049,종로구,숭인1동,66.15502019,33.36018178,32.79483842
452,281342,957250,1952999,종로구,숭인1동,70.02271922,32.88091759,37.14180164
453,281343,957250,1952949,종로구,숭인1동,73.50581623,35.05826392,38.44755231
454,281344,957250,1952899,종로구,숭인1동,88.83579267,38.00879563,50.82699704
455,281339,957250,1953149,종로구,숭인1동,61.57876095,28.96455443,32.61420652
456,281340,957250,1953099,종로구,숭인1동,58.96520386,26.53572929,32.42947457
457,280695,957200,1953699,종로구,숭인1동,49.97269517,28.10489184,21.86780333
458,281328,957250,1953699,성북구,보문동,45.87412931,24.12693253,21.74719679
459,281961,957300,1953699,성북구,보문동,38.72947355,20.42449343,18.30498012
460,286408,957650,1952899,종로구,숭인2동,70.89505697,37.32316236,33.57189461
461,287040,957700,1952949,종로구,숭인2동,78.10725744,38.02225412,40.08500332
462,287673,957750,1952949,종로구,숭인2동,80.32038637,37.90332854,42.41705782
463,288305,957800,1952999,종로구,숭인2동,93.49872129,45.86627213,47.63244916
464,289573,957900,1952899,동대문구,용신동,85.0945722,41.91857271,43.1759995
465,284511,957500,1952799,종로구,숭인2동,80.3245125,40.32948643,39.99502607
466,284513,957500,1952699,종로구,숭인2동,82.57670707,40.75430335,41.82240372
467,285143,957550,1952849,종로구,숭인2동,80.44549408,39.36788077,41.07761331
468,287041,957700,1952899,종로구,숭인2동,72.88476714,36.07045335,36.81431378
469,287674,957750,1952899,종로구,숭인2동,82.81071511,39.58251851,43.2281966
470,288306,957800,1952949,종로구,숭인2동,79.36311113,39.40483895,39.95827218
471,284516,957500,1952549,종로구,숭인2동,92.84457953,44.94372016,47.90085937
472,285781,957600,1952599,종로구,숭인2동,87.06771822,44.79664789,42.27107033
473,286414,957650,1952599,종로구,숭인2동,92.39066286,43.70629177,48.68437109
474,287046,957700,1952649,종로구,숭인2동,85.67328767,48.05199279,37.62129488
475,287047,957700,1952599,종로구,숭인2동,93.60590715,48.08500505,45.5209021
476,287679,957750,1952649,종로구,숭인2동,88.8736834,44.9653855,43.90829791
477,288312,957800,1952649,종로구,숭인2동,88.51408109,48.05433763,40.45974345
478,281349,957250,1952649,종로구,창신1동,104.6792571,51.94382243,52.73543463
479,281348,957250,1952699,종로구,숭인2동,110.2273424,54.09638571,56.13095673
480,230047,953200,1954099,종로구,청운효자동,37.11749762,18.62867427,18.48882336
481,230048,953200,1954049,종로구,청운효자동,55.39461914,30.719788,24.67483114
482,230686,953250,1953799,종로구,청운효자동,67.44544438,36.85660316,30.58884121
483,230687,953250,1953749,종로구,청운효자동,74.7468996,36.50192242,38.24497719
484,230688,953250,1953699,종로구,청운효자동,81.25054601,41.86616463,39.38438138
485,231326,953300,1953449,종로구,사직동,81.65915448,38.57192251,43.08723196
486,231323,953300,1953599,종로구,청운효자동,82.75542517,46.02039682,36.73502834
487,231324,953300,1953549,종로구,청운효자동,82.97916647,44.50920295,38.46996352
488,231325,953300,1953499,종로구,청운효자동,81.53617553,40.14029378,41.39588175
489,230051,953200,1953899,종로구,청운효자동,57.32926944,29.10608137,28.22318807
490,228774,953100,1954449,종로구,청운효자동,22.59949247,12.66294222,9.936550251
491,229408,953150,1954399,종로구,청운효자동,22.50268911,12.69380691,9.808882201
492,229409,953150,1954349,종로구,청운효자동,23.535564,13.37104558,10.16451841
493,231321,953300,1953699,종로구,청운효자동,78.21180516,40.73917272,37.47263244
494,231322,953300,1953649,종로구,청운효자동,86.35673465,46.12218074,40.23455391
495,231957,953350,1953549,종로구,청운효자동,73.13471932,40.18486099,32.94985833
496,231958,953350,1953499,종로구,청운효자동,77.69361901,39.3476063,38.34601271
497,233853,953500,1953699,종로구,청운효자동,38.50704924,20.80019553,17.70685372
498,233854,953500,1953649,종로구,청운효자동,44.99533238,22.74460015,22.25073223
499,233855,953500,1953599,종로구,청운효자동,49.70528002,24.66117757,25.04410245
500,230684,953250,1953899,종로구,청운효자동,56.07382461,28.1950887,27.87873591
501,230685,953250,1953849,종로구,청운효자동,66.06433992,36.03298981,30.03135012
502,231319,953300,1953799,종로구,청운효자동,69.51398986,40.79693293,28.71705692
503,229401,953150,1954749,종로구,청운효자동,29.39957402,15.33793714,14.06163688
504,240824,954050,1953299,종로구,삼청동,62.42615842,31.08767495,31.33848348
505,240825,954050,1953249,종로구,삼청동,72.97492059,39.54851151,33.42640908
506,240826,954050,1953199,종로구,삼청동,82.68912796,42.34583238,40.34329558
507,240827,954050,1953149,종로구,삼청동,75.45221351,37.69928831,37.7529252
508,241447,954100,1953799,종로구,삼청동,58.29527681,30.07897771,28.2162991
509,241448,954100,1953749,종로구,삼청동,51.3349394,28.36357359,22.9713658
510,241449,954100,1953699,종로구,삼청동,66.22306817,34.54915364,31.67391453
511,241451,954100,1953599,종로구,삼청동,65.55813655,34.82202107,30.73611548
512,230683,953250,1953949,종로구,청운효자동,57.93047821,29.21701656,28.71346165
513,231316,953300,1953949,종로구,청운효자동,57.28131638,30.42554065,26.85577573
514,231949,953350,1953949,종로구,청운효자동,47.47418847,26.62866569,20.84552278
515,231950,953350,1953899,종로구,청운효자동,48.75162675,27.18677749,21.56484926
516,233852,953500,1953749,종로구,청운효자동,38.21104446,20.21419979,17.99684467
517,234483,953550,1953849,종로구,청운효자동,40.5637377,22.16766693,18.39607077
